,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season,class
10519,4.15,f,g,n,f,a,d,g,4.94,2.89,,s,g,,,f,f,,d,s,e
10520,4.03,f,g,g,f,a,d,g,5.8,3.75,,s,n,,,f,f,,d,w,e
10521,4.92,b,g,g,f,a,d,g,5.84,4.04,,s,g,,,f,f,,d,u,e
10522,3.61,b,g,g,f,a,d,g,5.94,3.87,,s,n,,,f,f,,d,s,e
10523,4.96,b,g,g,f,a,d,g,4.87,3.89,,s,g,,,f,f,,d,w,e
10524,4.95,b,g,g,f,a,d,g,7.27,4.18,,s,n,,,f,f,,d,u,e
10525,3.22,f,g,n,f,a,d,g,4.09,3.32,,s,n,,,f,f,,d,u,e
10526,3.22,f,g,g,f,a,d,g,6.1,3.06,,s,n,,,f,f,,d,w,e
10527,3.6,b,g,g,f,a,d,g,5.51,3.29,,s,n,,,f,f,,d,a,e
10528,3.81,b,g,n,f,a,d,g,6.92,4.3,,s,n,,,f,f,,d,a,e
10529,3.07,b,g,n,f,a,d,g,4.99,2.89,,s,g,,,f,f,,d,w,e
10530,3.88,b,g,g,f,a,d,g,6.78,4.28,,s,n,,,f,f,,d,w,e
10531,4.05,f,g,n,f,a,d,g,5.16,3.5,,s,n,,,f,f,,d,s,e
10532,4.41,b,g,n,f,a,d,g,6.9,4.03,,s,g,,,f,f,,d,w,e
10533,4.34,f,g,g,f,a,d,g,5.31,3.48,,s,g,,,f,f,,d,a,e
10534,2.74,b,g,g,f,a,d,g,4.46,2.79,,s,n,,,f,f,,d,w,e
10535,3.42,b,g,n,f,a,d,g,5.91,3.57,,s,n,,,f,f,,d,a,e
10536,4.01,f,g,g,f,a,d,g,4.99,3.55,,s,n,,,f,f,,d,a,e
10537,3.57,b,g,g,f,a,d,g,4.87,3.42,,s,n,,,f,f,,d,s,e
10538,3.8,f,g,g,f,a,d,g,6.37,3.27,,s,n,,,f,f,,d,s,e
10539,4.39,f,g,n,f,a,d,g,6.54,3.94,,s,g,,,f,f,,d,w,e
10540,3.73,f,g,n,f,a,d,g,5.87,3.36,,s,n,,,f,f,,d,s,e
10541,4.1,f,g,g,f,a,d,g,5.86,3.7,,s,g,,,f,f,,d,u,e
10542,2.82,b,g,n,f,a,d,g,3.83,3.38,,s,n,,,f,f,,d,w,e
10543,3.6,f,g,g,f,a,d,g,5.93,3.55,,s,n,,,f,f,,d,s,e
10544,4.4,b,g,n,f,a,d,g,5.67,2.96,,s,g,,,f,f,,d,s,e
10545,3.86,f,g,n,f,a,d,g,5.23,3.59,,s,g,,,f,f,,d,s,e
10546,4.18,b,g,g,f,a,d,g,5.59,3.77,,s,n,,,f,f,,d,u,e
10547,4.89,f,g,n,f,a,d,g,4.6,3.07,,s,g,,,f,f,,d,s,e
10548,3.52,b,g,n,f,a,d,g,5.42,3.2,,s,n,,,f,f,,d,w,e
10549,5.62,b,g,g,f,a,d,g,6.12,3.36,,s,g,,,f,f,,d,s,e
10550,3.88,f,g,n,f,a,d,g,5.86,3.42,,s,g,,,f,f,,d,u,e
10551,3.53,b,g,n,f,a,d,g,3.53,3.19,,s,g,,,f,f,,d,u,e
10552,4.36,b,g,g,f,a,d,g,4.32,2.91,,s,g,,,f,f,,d,u,e
10553,3.9,f,g,g,f,a,d,g,4.96,3.05,,s,g,,,f,f,,d,a,e
10554,3.85,b,g,n,f,a,d,g,6.12,4.09,,s,g,,,f,f,,d,w,e
10555,3.26,b,g,n,f,a,d,g,5.08,2.88,,s,g,,,f,f,,d,a,e
10556,3.0,b,g,n,f,a,d,g,6.08,3.73,,s,g,,,f,f,,d,w,e
10557,4.56,b,g,n,f,a,d,g,6.18,4.11,,s,n,,,f,f,,d,s,e
10558,5.97,b,g,g,f,a,d,g,6.07,3.39,,s,n,,,f,f,,d,a,e
10559,3.41,f,g,g,f,a,d,g,4.13,3.28,,s,g,,,f,f,,d,s,e
10560,4.11,f,g,g,f,a,d,g,5.9,4.05,,s,g,,,f,f,,d,a,e
10561,4.62,f,g,n,f,a,d,g,5.89,3.48,,s,g,,,f,f,,d,s,e
10562,4.98,b,g,n,f,a,d,g,6.63,3.94,,s,g,,,f,f,,d,a,e
10563,3.15,b,g,n,f,a,d,g,5.57,2.65,,s,n,,,f,f,,d,s,e
10564,5.25,f,g,n,f,a,d,g,5.99,4.06,,s,g,,,f,f,,d,u,e
10565,5.08,b,g,g,f,a,d,g,7.15,4.7,,s,n,,,f,f,,d,a,e
10566,4.03,f,g,g,f,a,d,g,6.03,3.69,,s,n,,,f,f,,d,u,e
10567,4.19,f,g,n,f,a,d,g,6.7,3.91,,s,n,,,f,f,,d,a,e
10568,3.38,b,g,g,f,a,d,g,4.84,3.56,,s,g,,,f,f,,d,s,e
10569,4.37,f,g,n,f,a,d,g,4.67,3.29,,s,n,,,f,f,,d,s,e
10570,4.42,b,g,n,f,a,d,g,7.02,3.81,,s,n,,,f,f,,d,u,e
10571,3.14,f,g,g,f,a,d,g,3.24,2.34,,s,g,,,f,f,,d,a,e
10572,2.6,f,g,n,f,a,d,g,5.12,3.08,,s,n,,,f,f,,d,a,e
10573,3.16,f,g,g,f,a,d,g,5.14,3.31,,s,g,,,f,f,,d,u,e
10574,4.71,b,g,g,f,a,d,g,5.36,3.52,,s,n,,,f,f,,d,u,e
10575,4.19,b,g,g,f,a,d,g,4.76,3.54,,s,n,,,f,f,,d,s,e
10576,3.83,f,g,n,f,a,d,g,6.19,3.66,,s,n,,,f,f,,d,a,e
10577,3.82,f,g,n,f,a,d,g,5.0,3.04,,s,n,,,f,f,,d,w,e
10578,3.07,f,g,g,f,a,d,g,3.97,2.51,,s,g,,,f,f,,d,s,e
10579,4.34,b,g,g,f,a,d,g,3.99,2.66,,s,n,,,f,f,,d,a,e
10580,3.53,b,g,g,f,a,d,g,5.67,4.07,,s,n,,,f,f,,d,a,e
10581,3.95,f,g,n,f,a,d,g,5.25,3.72,,s,g,,,f,f,,d,s,e
10582,3.55,f,g,g,f,a,d,g,5.36,3.73,,s,n,,,f,f,,d,s,e
10583,3.17,f,g,g,f,a,d,g,5.65,3.14,,s,n,,,f,f,,d,w,e
10584,2.65,b,g,n,f,a,d,g,3.74,2.59,,s,n,,,f,f,,d,a,e
10585,4.01,f,g,n,f,a,d,g,5.92,3.47,,s,g,,,f,f,,d,u,e
10586,4.2,b,g,n,f,a,d,g,4.97,3.6,,s,g,,,f,f,,d,w,e
10587,4.77,f,g,g,f,a,d,g,6.48,3.76,,s,n,,,f,f,,d,a,e
10588,4.31,f,g,n,f,a,d,g,6.23,3.71,,s,g,,,f,f,,d,s,e
10589,3.98,f,g,n,f,a,d,g,4.54,3.48,,s,g,,,f,f,,d,w,e
10590,1.57,b,,g,f,a,,g,4.59,1.67,,s,n,,,f,f,,d,a,p
10591,1.58,b,,n,f,a,,g,4.34,1.49,,s,n,,,f,f,,d,u,p
10592,2.39,b,,g,f,a,,g,5.73,2.32,,s,g,,,f,f,,d,a,p
10593,1.73,b,,g,f,a,,g,4.94,1.98,,s,g,,,f,f,,d,u,p
10594,2.33,b,,n,f,a,,g,5.15,2.14,,s,g,,,f,f,,d,a,p
10595,1.92,b,,g,f,a,,g,4.99,2.18,,s,g,,,f,f,,d,a,p
10596,2.13,b,,g,f,a,,g,5.62,2.21,,s,g,,,f,f,,d,u,p
10597,2.0,b,,n,f,a,,g,4.79,2.1,,s,n,,,f,f,,d,u,p
10598,1.92,b,,n,f,a,,g,5.06,2.02,,s,n,,,f,f,,d,u,p
10599,1.82,b,,n,f,a,,g,5.26,2.05,,s,n,,,f,f,,d,u,p
10600,2.66,b,,g,f,a,,g,5.49,2.15,,s,g,,,f,f,,d,u,p
10601,2.18,b,,g,f,a,,g,4.93,1.98,,s,n,,,f,f,,d,u,p
10602,1.53,b,,g,f,a,,g,5.43,2.18,,s,n,,,f,f,,d,a,p
10603,1.49,b,,n,f,a,,g,5.48,2.22,,s,n,,,f,f,,d,a,p
10604,2.07,b,,g,f,a,,g,5.36,2.15,,s,g,,,f,f,,d,a,p
10605,2.23,b,,n,f,a,,g,5.04,2.11,,s,n,,,f,f,,d,u,p
10606,2.07,b,,g,f,a,,g,5.31,1.97,,s,n,,,f,f,,d,u,p
10607,1.84,b,,g,f,a,,g,4.57,1.7,,s,n,,,f,f,,d,u,p
10608,2.02,b,,g,f,a,,g,5.2,1.97,,s,n,,,f,f,,d,a,p
10609,2.59,b,,n,f,a,,g,5.58,2.2,,s,g,,,f,f,,d,a,p
10610,2.47,b,,g,f,a,,g,4.75,1.96,,s,n,,,f,f,,d,u,p
10611,2.34,b,,g,f,a,,g,4.81,2.11,,s,n,,,f,f,,d,a,p
10612,2.27,b,,g,f,a,,g,5.44,2.03,,s,g,,,f,f,,d,a,p
10613,2.17,b,,n,f,a,,g,4.58,1.63,,s,g,,,f,f,,d,u,p
10614,2.35,b,,g,f,a,,g,5.41,2.05,,s,n,,,f,f,,d,u,p
10615,2.11,b,,n,f,a,,g,4.94,1.81,,s,g,,,f,f,,d,u,p
10616,1.32,b,,g,f,a,,g,4.57,1.98,,s,n,,,f,f,,d,a,p
10617,1.79,b,,g,f,a,,g,4.85,2.07,,s,g,,,f,f,,d,a,p
10618,1.64,b,,g,f,a,,g,4.98,2.24,,s,n,,,f,f,,d,u,p
10619,2.9,b,,g,f,a,,g,5.65,2.35,,s,g,,,f,f,,d,u,p
10620,2.17,b,,n,f,a,,g,5.11,2.23,,s,g,,,f,f,,d,a,p
10621,2.26,b,,g,f,a,,g,5.06,2.03,,s,g,,,f,f,,d,u,p
10622,2.18,b,,n,f,a,,g,5.13,1.98,,s,n,,,f,f,,d,u,p
10623,1.19,b,,g,f,a,,g,4.4,1.81,,s,n,,,f,f,,d,a,p
10624,1.99,b,,g,f,a,,g,4.82,1.96,,s,n,,,f,f,,d,u,p
10625,1.69,b,,n,f,a,,g,4.66,2.02,,s,n,,,f,f,,d,u,p
10626,1.86,b,,g,f,a,,g,4.87,1.98,,s,n,,,f,f,,d,u,p
10627,1.93,b,,n,f,a,,g,4.81,1.88,,s,n,,,f,f,,d,a,p
10628,2.41,b,,g,f,a,,g,4.98,2.19,,s,n,,,f,f,,d,u,p
10629,2.73,b,,g,f,a,,g,4.78,1.92,,s,n,,,f,f,,d,a,p
10630,1.92,b,,g,f,a,,g,4.91,1.94,,s,n,,,f,f,,d,a,p
10631,2.31,b,,g,f,a,,g,5.26,2.07,,s,n,,,f,f,,d,a,p
10632,1.96,b,,n,f,a,,g,4.82,2.03,,s,g,,,f,f,,d,a,p
10633,2.19,b,,g,f,a,,g,4.61,1.86,,s,g,,,f,f,,d,u,p
10634,1.9,b,,n,f,a,,g,5.32,1.87,,s,g,,,f,f,,d,u,p
10635,2.1,b,,g,f,a,,g,4.62,1.94,,s,g,,,f,f,,d,a,p
10636,1.68,b,,n,f,a,,g,4.96,1.96,,s,n,,,f,f,,d,u,p
10637,2.34,b,,n,f,a,,g,4.98,2.11,,s,n,,,f,f,,d,u,p
10638,1.87,b,,n,f,a,,g,5.32,1.93,,s,g,,,f,f,,d,u,p
10639,1.87,b,,n,f,a,,g,5.04,1.99,,s,n,,,f,f,,d,u,p
10640,1.43,b,,n,f,a,,g,4.33,1.66,,s,g,,,f,f,,d,u,p
10641,2.06,b,,g,f,a,,g,5.35,2.12,,s,g,,,f,f,,d,u,p
10642,1.78,b,,n,f,a,,g,4.07,1.61,,s,g,,,f,f,,d,u,p
10643,1.95,b,,n,f,a,,g,4.6,1.91,,s,n,,,f,f,,d,u,p
10644,2.47,b,,g,f,a,,g,5.32,2.13,,s,g,,,f,f,,d,u,p
10645,2.05,b,,n,f,a,,g,4.53,1.95,,s,g,,,f,f,,d,u,p
10646,1.99,b,,g,f,a,,g,5.03,2.02,,s,g,,,f,f,,d,u,p
10647,2.14,b,,n,f,a,,g,5.48,2.21,,s,n,,,f,f,,d,a,p
10648,2.06,b,,n,f,a,,g,5.12,2.12,,s,n,,,f,f,,d,u,p
10649,2.22,b,,n,f,a,,g,5.43,1.85,,s,n,,,f,f,,d,u,p
10650,1.86,b,,g,f,a,,g,5.16,2.08,,s,g,,,f,f,,d,u,p
10651,1.37,b,,g,f,a,,g,4.93,2.13,,s,g,,,f,f,,d,a,p
10652,2.36,b,,n,f,a,,g,5.28,1.86,,s,g,,,f,f,,d,a,p
10653,2.19,b,,n,f,a,,g,4.52,2.03,,s,n,,,f,f,,d,a,p
10654,2.65,b,,g,f,a,,g,5.62,2.29,,s,g,,,f,f,,d,a,p
10655,2.34,b,,g,f,a,,g,5.31,2.25,,s,n,,,f,f,,d,u,p
10656,2.32,b,,g,f,a,,g,5.0,1.87,,s,g,,,f,f,,d,a,p
10657,2.25,b,,n,f,a,,g,5.4,2.33,,s,n,,,f,f,,d,u,p
10658,2.4,b,,n,f,a,,g,5.5,2.28,,s,n,,,f,f,,d,u,p
10659,2.42,b,,g,f,a,,g,5.69,2.27,,s,g,,,f,f,,d,a,p
10660,2.29,b,,n,f,a,,g,5.08,1.99,,s,g,,,f,f,,d,u,p
10661,2.28,b,,n,f,a,,g,5.34,2.15,,s,n,,,f,f,,d,a,p
10662,2.36,b,,n,f,a,,g,5.2,2.05,,s,g,,,f,f,,d,u,p
10663,1.87,b,,n,f,a,,g,4.8,1.95,,s,n,,,f,f,,d,u,p
10664,1.93,b,,g,f,a,,g,4.58,1.72,,s,n,,,f,f,,d,u,p
10665,2.73,b,,n,f,a,,g,5.31,2.21,,s,g,,,f,f,,d,u,p
10666,1.67,b,,n,f,a,,g,5.12,2.03,,s,g,,,f,f,,d,a,p
10667,1.92,b,,n,f,a,,g,5.03,2.11,,s,g,,,f,f,,d,u,p
10668,1.92,b,,g,f,a,,g,4.99,1.97,,s,n,,,f,f,,d,a,p
10669,1.36,b,,n,f,a,,g,4.19,1.64,,s,g,,,f,f,,d,a,p
10670,2.43,b,,g,f,a,,g,5.18,2.11,,s,g,,,f,f,,d,a,p
10671,2.17,b,,g,f,a,,g,4.94,1.97,,s,g,,,f,f,,d,a,p
10672,1.74,b,,g,f,a,,g,5.27,2.15,,s,n,,,f,f,,d,a,p
10673,2.34,b,,g,f,a,,g,4.9,2.16,,s,n,,,f,f,,d,u,p
10674,1.85,b,,n,f,a,,g,5.29,2.1,,s,g,,,f,f,,d,a,p
10675,1.86,b,,n,f,a,,g,4.48,1.8,,s,g,,,f,f,,d,a,p
10676,1.98,b,,g,f,a,,g,5.19,2.2,,s,n,,,f,f,,d,u,p
10677,1.79,b,,n,f,a,,g,5.34,1.85,,s,n,,,f,f,,d,u,p
10678,2.25,b,,g,f,a,,g,5.21,2.03,,s,g,,,f,f,,d,a,p
10679,1.77,b,,g,f,a,,g,4.59,1.76,,s,n,,,f,f,,d,a,p
10680,2.26,b,,n,f,a,,g,4.88,1.88,,s,n,,,f,f,,d,u,p
10681,1.75,b,,n,f,a,,g,4.93,1.94,,s,g,,,f,f,,d,u,p
10682,2.16,b,,n,f,a,,g,5.1,1.94,,s,g,,,f,f,,d,a,p
10683,2.01,b,,g,f,a,,g,4.53,1.85,,s,n,,,f,f,,d,a,p
10684,2.23,b,,n,f,a,,g,5.49,2.34,,s,n,,,f,f,,d,u,p
10685,2.02,b,,n,f,a,,g,5.45,2.12,,s,g,,,f,f,,d,u,p
10686,2.09,b,,n,f,a,,g,4.96,2.01,,s,g,,,f,f,,d,a,p
10687,2.8,b,,n,f,a,,g,5.75,2.07,,s,n,,,f,f,,d,u,p
10688,2.02,b,,n,f,a,,g,5.33,1.99,,s,n,,,f,f,,d,a,p
10689,1.73,b,,n,f,a,,g,4.56,1.96,,s,g,,,f,f,,d,u,p
10690,1.59,b,,g,f,a,,g,4.87,1.85,,s,g,,,f,f,,d,u,p
10691,1.96,b,,n,f,a,,g,4.83,1.96,,s,g,,,f,f,,d,a,p
10692,2.31,b,,g,f,a,,g,5.16,2.09,,s,n,,,f,f,,d,u,p
10693,2.62,b,,n,f,a,,g,5.35,2.3,,s,g,,,f,f,,d,a,p
10694,1.73,b,,n,f,a,,g,5.35,2.14,,s,g,,,f,f,,d,u,p
10695,1.72,b,,n,f,a,,g,4.93,2.06,,s,g,,,f,f,,d,a,p
10696,1.95,b,,n,f,a,,g,5.44,2.05,,s,g,,,f,f,,d,u,p
10697,1.36,b,,g,f,a,,g,5.16,2.15,,s,g,,,f,f,,d,u,p
10698,1.9,b,,g,f,a,,g,4.84,2.06,,s,n,,,f,f,,d,a,p
10699,1.87,b,,g,f,a,,g,4.41,1.84,,s,g,,,f,f,,d,u,p
10700,1.85,b,,n,f,a,,g,5.25,2.05,,s,n,,,f,f,,d,a,p
10701,2.06,b,,n,f,a,,g,4.94,1.99,,s,n,,,f,f,,d,u,p
10702,1.97,b,,n,f,a,,g,5.23,1.99,,s,g,,,f,f,,d,u,p
10703,2.12,b,,n,f,a,,g,5.26,2.1,,s,g,,,f,f,,d,u,p
10704,1.36,b,,n,f,a,,g,4.54,1.81,,s,n,,,f,f,,d,u,p
10705,1.37,b,,n,f,a,,g,5.3,2.0,,s,n,,,f,f,,d,a,p
10706,1.57,b,,n,f,a,,g,4.93,1.99,,s,g,,,f,f,,d,u,p
10707,1.91,b,,g,f,a,,g,4.87,1.82,,s,n,,,f,f,,d,u,p
10708,1.75,b,,g,f,a,,g,4.12,1.72,,s,n,,,f,f,,d,a,p
10709,1.94,b,,g,f,a,,g,5.88,2.08,,s,n,,,f,f,,d,u,p
10710,1.8,b,,g,f,a,,g,5.1,1.93,,s,g,,,f,f,,d,u,p
10711,2.58,b,,n,f,a,,g,5.28,2.16,,s,n,,,f,f,,d,a,p
10712,2.15,b,,n,f,a,,g,4.61,2.03,,s,n,,,f,f,,d,u,p
10713,1.97,b,,n,f,a,,g,5.12,2.05,,s,g,,,f,f,,d,u,p
10714,1.69,b,,g,f,a,,g,4.41,1.99,,s,n,,,f,f,,d,a,p
10715,2.18,b,,n,f,a,,g,5.05,1.91,,s,n,,,f,f,,d,a,p
10716,2.39,b,,g,f,a,,g,5.06,2.1,,s,n,,,f,f,,d,u,p
10717,1.25,b,,n,f,a,,g,4.48,1.8,,s,n,,,f,f,,d,a,p
10718,1.97,b,,g,f,a,,g,5.13,1.94,,s,g,,,f,f,,d,a,p
10719,2.0,b,,g,f,a,,g,5.1,2.01,,s,n,,,f,f,,d,a,p
10720,2.48,b,,g,f,a,,g,5.36,2.23,,s,n,,,f,f,,d,a,p
10721,1.21,b,,n,f,a,,g,4.41,1.66,,s,g,,,f,f,,d,u,p
10722,2.34,b,,g,f,a,,g,5.19,2.08,,s,g,,,f,f,,d,u,p
10723,2.18,b,,n,f,a,,g,4.77,2.06,,s,g,,,f,f,,d,a,p
10724,1.77,b,,n,f,a,,g,4.83,1.99,,s,n,,,f,f,,d,u,p
10725,2.05,b,,g,f,a,,g,5.3,2.17,,s,g,,,f,f,,d,u,p
10726,2.05,b,,n,f,a,,g,4.5,1.78,,s,g,,,f,f,,d,u,p
10727,2.31,b,,n,f,a,,g,5.22,1.95,,s,n,,,f,f,,d,a,p
10728,2.28,b,,g,f,a,,g,5.31,2.11,,s,n,,,f,f,,d,a,p
10729,1.7,b,,n,f,a,,g,4.68,1.86,,s,n,,,f,f,,d,u,p
10730,1.5,b,,n,f,a,,g,4.96,2.05,,s,g,,,f,f,,d,a,p
10731,2.33,b,,n,f,a,,g,4.81,2.12,,s,n,,,f,f,,d,a,p
10732,2.65,b,,n,f,a,,g,5.18,2.26,,s,n,,,f,f,,d,u,p
10733,1.74,b,,g,f,a,,g,4.98,2.08,,s,n,,,f,f,,d,a,p
10734,2.35,b,,n,f,a,,g,5.48,2.31,,s,g,,,f,f,,d,u,p
10735,1.5,b,,n,f,a,,g,5.0,2.03,,s,n,,,f,f,,d,a,p
10736,2.01,b,,g,f,a,,g,5.21,1.91,,s,g,,,f,f,,d,a,p
10737,1.85,b,,n,f,a,,g,4.87,1.77,,s,g,,,f,f,,d,a,p
10738,1.56,b,,g,f,a,,g,5.13,1.86,,s,g,,,f,f,,d,u,p
10739,1.5,b,,n,f,a,,g,4.92,2.04,,s,g,,,f,f,,d,u,p
10740,1.76,b,,g,f,a,,g,4.37,2.02,,s,n,,,f,f,,d,a,p
10741,1.77,b,,n,f,a,,g,4.79,2.0,,s,g,,,f,f,,d,a,p
10742,1.91,b,,g,f,a,,g,4.27,1.77,,s,n,,,f,f,,d,u,p
10743,2.43,b,,g,f,a,,g,5.09,2.06,,s,g,,,f,f,,d,a,p
10744,2.05,b,,n,f,a,,g,4.93,1.99,,s,g,,,f,f,,d,a,p
10745,1.81,b,,g,f,a,,g,4.88,1.96,,s,g,,,f,f,,d,a,p
10746,2.0,b,,n,f,a,,g,4.93,2.14,,s,n,,,f,f,,d,u,p
10747,2.05,b,,g,f,a,,g,5.26,2.04,,s,g,,,f,f,,d,a,p
10748,1.85,b,,n,f,a,,g,5.08,1.9,,s,g,,,f,f,,d,u,p
10749,2.0,b,,n,f,a,,g,5.2,1.83,,s,n,,,f,f,,d,a,p
10750,1.66,b,,n,f,a,,g,5.15,2.09,,s,n,,,f,f,,d,u,p
10751,1.42,b,,n,f,a,,g,4.29,1.8,,s,n,,,f,f,,d,a,p
10752,2.06,b,,n,f,a,,g,5.5,2.02,,s,g,,,f,f,,d,u,p
10753,1.74,b,,g,f,a,,g,5.21,2.04,,s,n,,,f,f,,d,u,p
10754,1.51,b,,n,f,a,,g,5.08,2.02,,s,n,,,f,f,,d,a,p
10755,2.22,b,,g,f,a,,g,5.04,2.15,,s,n,,,f,f,,d,u,p
10756,2.07,b,,n,f,a,,g,4.84,1.77,,s,g,,,f,f,,d,u,p
10757,1.64,b,,n,f,a,,g,4.75,1.84,,s,g,,,f,f,,d,u,p
10758,1.7,b,,g,f,a,,g,4.43,1.71,,s,g,,,f,f,,d,a,p
10759,1.51,b,,n,f,a,,g,5.01,1.9,,s,g,,,f,f,,d,a,p
10760,2.09,b,,g,f,a,,g,5.08,2.25,,s,g,,,f,f,,d,a,p
10761,2.11,b,,g,f,a,,g,4.97,2.05,,s,n,,,f,f,,d,u,p
10762,2.31,b,,g,f,a,,g,4.89,2.05,,s,g,,,f,f,,d,u,p
10763,1.96,b,,g,f,a,,g,5.08,1.91,,s,n,,,f,f,,d,a,p
10764,2.64,b,,n,f,a,,g,5.34,2.29,,s,g,,,f,f,,d,u,p
10765,1.32,b,,n,f,a,,g,4.83,1.99,,s,g,,,f,f,,d,u,p
10766,2.1,b,,g,f,a,,g,4.62,1.84,,s,g,,,f,f,,d,u,p
10767,2.24,b,,g,f,a,,g,5.3,2.13,,s,g,,,f,f,,d,a,p
10768,2.33,b,,g,f,a,,g,4.97,2.19,,s,n,,,f,f,,d,u,p
10769,2.12,b,,g,f,a,,g,4.73,1.83,,s,n,,,f,f,,d,u,p
10770,2.12,b,,g,f,a,,g,4.93,2.08,,s,g,,,f,f,,d,a,p
10771,2.01,b,,g,f,a,,g,5.62,2.27,,s,n,,,f,f,,d,u,p
10772,2.05,b,,n,f,a,,g,4.85,1.88,,s,g,,,f,f,,d,u,p
10773,1.55,b,,n,f,a,,g,5.28,2.08,,s,g,,,f,f,,d,a,p
10774,1.88,b,,n,f,a,,g,5.13,2.01,,s,n,,,f,f,,d,u,p
10775,2.72,b,,g,f,a,,g,5.47,2.3,,s,g,,,f,f,,d,a,p
10776,1.7,b,,g,f,a,,g,4.88,1.77,,s,g,,,f,f,,d,u,p
10777,2.2,b,,g,f,a,,g,5.4,2.12,,s,n,,,f,f,,d,u,p
10778,1.59,b,,n,f,a,,g,4.88,2.03,,s,n,,,f,f,,d,a,p
10779,1.9,b,,n,f,a,,g,4.99,1.9,,s,n,,,f,f,,d,u,p
10780,1.92,b,,n,f,a,,g,5.07,1.9,,s,n,,,f,f,,d,u,p
10781,1.71,b,,n,f,a,,g,4.94,1.92,,s,n,,,f,f,,d,u,p
10782,2.1,b,,n,f,a,,g,4.7,1.9,,s,n,,,f,f,,d,u,p
10783,1.95,b,,g,f,a,,g,4.45,1.87,,s,n,,,f,f,,d,u,p
10784,2.46,b,,g,f,a,,g,5.54,2.32,,s,g,,,f,f,,d,u,p
10785,2.17,b,,n,f,a,,g,5.31,1.99,,s,n,,,f,f,,d,u,p
10786,2.09,b,,n,f,a,,g,5.07,2.0,,s,n,,,f,f,,d,u,p
10787,2.16,b,,n,f,a,,g,5.54,2.17,,s,n,,,f,f,,d,a,p
10788,2.19,b,,n,f,a,,g,4.89,1.92,,s,g,,,f,f,,d,a,p
10789,1.89,b,,n,f,a,,g,4.86,1.65,,s,g,,,f,f,,d,u,p
10790,1.8,b,,n,f,a,,g,5.18,1.83,,s,g,,,f,f,,d,u,p
10791,1.67,b,,n,f,a,,g,5.04,2.11,,s,n,,,f,f,,d,u,p
10792,2.13,b,,g,f,a,,g,4.71,1.79,,s,n,,,f,f,,d,u,p
10793,2.34,b,,g,f,a,,g,5.15,2.21,,s,g,,,f,f,,d,u,p
10794,2.11,b,,n,f,a,,g,5.7,2.14,,s,g,,,f,f,,d,a,p
10795,2.24,b,,n,f,a,,g,5.81,2.16,,s,n,,,f,f,,d,u,p
10796,1.53,b,,n,f,a,,g,4.93,2.08,,s,g,,,f,f,,d,u,p
10797,2.34,b,,n,f,a,,g,5.07,2.13,,s,g,,,f,f,,d,u,p
10798,2.36,b,,g,f,a,,g,5.24,2.12,,s,g,,,f,f,,d,a,p
10799,1.73,b,,n,f,a,,g,5.21,1.97,,s,g,,,f,f,,d,a,p
10800,1.98,b,,n,f,a,,g,4.4,1.89,,s,g,,,f,f,,d,u,p
10801,2.16,b,,n,f,a,,g,4.72,1.8,,s,g,,,f,f,,d,a,p
10802,1.94,b,,g,f,a,,g,4.52,1.91,,s,g,,,f,f,,d,u,p
10803,1.87,b,,g,f,a,,g,5.24,1.89,,s,n,,,f,f,,d,u,p
10804,1.82,b,,n,f,a,,g,5.0,1.99,,s,n,,,f,f,,d,a,p
10805,2.01,b,,n,f,a,,g,5.16,2.13,,s,g,,,f,f,,d,u,p
10806,1.99,b,,g,f,a,,g,5.28,2.13,,s,g,,,f,f,,d,a,p
10807,1.42,b,,g,f,a,,g,4.81,1.84,,s,n,,,f,f,,d,u,p
10808,2.02,b,,g,f,a,,g,5.28,2.11,,s,g,,,f,f,,d,u,p
10809,1.62,b,,n,f,a,,g,5.16,1.88,,s,g,,,f,f,,d,u,p
10810,1.38,b,,n,f,a,,g,4.28,1.7,,s,n,,,f,f,,d,a,p
10811,1.74,b,,g,f,a,,g,5.45,2.13,,s,n,,,f,f,,d,a,p
10812,1.47,b,,g,f,a,,g,4.43,1.77,,s,g,,,f,f,,d,a,p
10813,1.9,b,,n,f,a,,g,4.98,1.89,,s,n,,,f,f,,d,a,p
10814,1.75,b,,g,f,a,,g,5.2,1.87,,s,n,,,f,f,,d,u,p
10815,1.6,b,,g,f,a,,g,4.91,1.97,,s,n,,,f,f,,d,u,p
10816,1.63,b,,n,f,a,,g,5.47,2.12,,s,n,,,f,f,,d,u,p
10817,2.34,b,,g,f,a,,g,5.13,2.06,,s,g,,,f,f,,d,u,p
10818,1.73,b,,g,f,a,,g,4.94,1.81,,s,n,,,f,f,,d,u,p
10819,1.63,b,,g,f,a,,g,4.73,1.91,,s,n,,,f,f,,d,a,p
10820,1.93,b,,n,f,a,,g,4.8,1.73,,s,g,,,f,f,,d,u,p
10821,2.01,b,,g,f,a,,g,5.18,2.04,,s,g,,,f,f,,d,u,p
10822,1.88,b,,n,f,a,,g,5.08,2.19,,s,g,,,f,f,,d,a,p
10823,2.28,b,,g,f,a,,g,5.02,1.9,,s,g,,,f,f,,d,u,p
